swiss international air lines,1,"""Avoid this airline""", (United States) ,27th August 2020,,Solo Leisure,Economy Class,Berlin to Tokyo,March 2020,1,1,1,1,1,1,1,
swiss international air lines,1,"""Passengers not wearing the mask""", (United States) ,24th August 2020,,Solo Leisure,Economy Class,Zurich to Stockholm,August 2020,2,1,1,0,2,0,1,
swiss international air lines,1,"""offload 90 passenger bags""", (United States) ,4th August 2020,A321,Solo Leisure,Economy Class,Brindisi to Zurich,August 2020,2,2,1,0,1,0,2,
swiss international air lines,9,"""impressed at the handling of this matter""", (Hong Kong) ,1st August 2020,,Solo Leisure,Business Class,Hong Kong to Vienna via Zurich,March 2020,0,0,0,0,0,0,4,yes
swiss international air lines,10,"""Would fly Swiss again anytime""", (Hong Kong) ,22nd July 2020,A220,Family Leisure,Economy Class,Zurich to Madrid,August 2019,4,5,3,0,5,0,5,yes
swiss international air lines,6,"""it was perfectly adequate""", (Hong Kong) ,12th July 2020,A330,Solo Leisure,Economy Class,Nairobi to Zurich via Dar es Salaam,January 2020,5,4,4,3,3,4,5,yes
swiss international air lines,1,"""all they refunded was the airport tax""", (Hong Kong) ,9th July 2020,,Solo Leisure,Economy Class,Malta to Geneva via Zurich,February 2020,0,0,0,0,0,0,1,
swiss international air lines,1,"""Swiss are below any standard from my experience""", (Hong Kong) ,30th June 2020,,Couple Leisure,Economy Class,Zurich to Sylt ,March 2020,3,3,0,0,1,0,1,
swiss international air lines,1,"""closed my other flights""", (Hong Kong) ,22nd June 2020,,Solo Leisure,Economy Class,Hong Kong to Nice via Zürich,May 2020,0,0,0,0,0,0,1,
swiss international air lines,1,"""never book with them again""", (Hong Kong) ,17th June 2020,,Couple Leisure,Economy Class,Zürich to Phuket,April 2020,0,0,0,0,0,0,1,
swiss international air lines,1,"""Still waiting for the refund""", (Hong Kong) ,20th May 2020,,Solo Leisure,Economy Class,Calgary to Kiev via Zurich ,June 2019,0,0,0,0,0,0,1,
swiss international air lines,1,"""we are still waiting""", (Hong Kong) ,15th May 2020,,Family Leisure,Premium Economy,Washington to Barcelona via Zurich,April 2020,0,0,0,0,0,0,1,
swiss international air lines,1,"""refund was refused""", (Hong Kong) ,10th May 2020,,Solo Leisure,Economy Class,New York to Valencia via Zurich,March 2020,0,0,0,0,0,0,1,
swiss international air lines,10,"""transatlantic flights are top notch""", (United States) ,10th December 2021,Boeing 777 / A220 / A330,Solo Leisure,Economy Class,New York to Krakow via Zurich,December 2021,5,5,5,5,5,0,5,yes
swiss international air lines,1,"""now my airline of last resort""", (United States) ,9th December 2021,,Family Leisure,Economy Class,Zurich to Chicago,December 2021,0,0,0,0,0,0,1,
swiss international air lines,10,"""Absolutely fantastic trip""", (United States) ,5th November 2021,A340-300,Family Leisure,Economy Class,Singapore to London via Zürich,November 2021,5,5,5,5,4,0,5,yes
swiss international air lines,2,"""wishes us better luck next time""", (United States) ,20th October 2021,,Couple Leisure,Business Class,Zurich to Tel Aviv,October 2021,1,5,2,0,1,0,1,
swiss international air lines,1,"""haven't taken the full responsibility""", (United States) ,18th October 2021,Boeing 777-300ER / Airbus A220-100,Couple Leisure,Economy Class,Hong Kong to Manchester via Zurich,December 2020,3,3,3,3,1,0,2,
swiss international air lines,1,"""quality of the service and politeness of the staff is nowhere near fine""", (United States) ,28th September 2021,,Solo Leisure,Economy Class,Zurich to Moscow,September 2021,3,1,0,0,3,0,1,
swiss international air lines,3,"""a day trying to contact customer service""", (United States) ,24th September 2021,,Solo Leisure,Economy Class,Prague to Zurich,August 2021,2,5,0,0,3,0,4,
swiss international air lines,4,"""not even sitting together""", (United States) ,14th September 2021,Boeing 777,Couple Leisure,Economy Class,Los Angeles to Malaga Spain via Zurich,September 2021,3,4,4,3,4,3,4,
swiss international air lines,10,"""helped to solve all these issues""", (United States) ,13th September 2021,,Solo Leisure,Economy Class,Moscow to Los Angeles via Zurich,September 2021,5,5,5,5,3,5,4,yes
swiss international air lines,3,"""not even a phone call!""", (United States) ,7th September 2021,,Solo Leisure,Economy Class,Geneva to Hamburg via Zurich,September 2021,3,3,1,0,1,0,2,
swiss international air lines,6,"""not a really impressive airline""", (Canada) ,2nd September 2021,A330,Solo Leisure,Economy Class,Montreal to Paris via Zurich,August 2021,5,1,3,2,5,0,3,
swiss international air lines,5,"""the way they handled my delayed baggage situation was absolute trash""", (Canada) ,31st August 2021,A330-300,Solo Leisure,Economy Class,Newark to Kyiv via Zurich,July 2021,4,5,5,4,5,0,3,
swiss international air lines,2,"""This airline has the worst customer service I have encountered in a long time""", (Canada) ,25th August 2021,,Solo Leisure,Economy Class,Tel Aviv to San Francisco,August 2021,4,4,4,4,4,0,3,
